Scheme,DXCC,Reference,Name,Type,Lat,Long,Locator
FBOTA,227,B/F-5266,BUCHWALD Nord,WW1,47.627368,7.086105,JN37NP
FBOTA,227,B/F-5267,B668 - RODENFELD 3,WW1,47.626508,7.482295,JN37RP
FBOTA,227,B/F-5268,87 - VERNES,WW1,47.62634,7.413323,JN37QP
FBOTA,227,B/F-5269,88 - STETTEN,WW1,47.624993,7.41282,JN37QO
FBOTA,227,B/F-5270,HABERHAEUSER 3,WW1,47.624925,7.530572,JN37SO
FBOTA,227,B/F-5271,VILLAGE-NEUF BERGE 1,WW1,47.624472,7.557868,JN37SO
FBOTA,227,B/F-5272,E670 - NOTRE DAME des CHAMPS,WW1,47.622534,7.487718,JN37RO
FBOTA,227,B/F-5273,G74 - VILLAGE-NEUF BERGE 2,WW1,47.622212,7.561508,JN37SO
FBOTA,227,B/F-5274,VILLAGE-NEUF BERGE 2a,WW1,47.621931,7.561277,JN37SO
FBOTA,227,B/F-5275,ABRI de CHEVREMONT Sud,WW1,47.621423,6.928173,JN37LO
FBOTA,227,B/F-5276,BUCHWALD Sud,WW1,47.62076,7.0976,JN37NO
FBOTA,227,B/F-5277,VILLAGE-NEUF BERGE 3,WW1,47.61993,7.56416,JN37SO
FBOTA,227,B/F-5278,MITTLERE AU Ouest,WW1,47.619679,7.54541,JN37SO
FBOTA,227,B/F-5279,89 - TAPFELBAUM,WW1,47.61892,7.40851,JN37QO
FBOTA,227,B/F-5280,B672 - KOLOMONISMATTEN,WW1,47.618421,7.490492,JN37RO
FBOTA,227,B/F-5281,EISWASSER Nord,WW1,47.618373,7.559161,JN37SO
FBOTA,227,B/F-5282,EISWASSER Sud,WW1,47.617365,7.560677,JN37SO
FBOTA,227,B/F-5283,MONTREUX VIEUX 1,WW1,47.616636,7.023737,JN37MO
FBOTA,227,B/F-5284,VILLAGE-NEUF BERGE 5,WW1,47.615306,7.571238,JN37SO
FBOTA,227,B/F-5285,HABERHAEUSER 2,WW1,47.615112,7.535766,JN37SO
FBOTA,227,B/F-5286,ABRI du PROC,WW1,47.614972,6.901045,JN37KO
FBOTA,227,B/F-5287,B1685bis - ROTTMATTEN Nord,WW1,47.614616,7.491139,JN37RO
FBOTA,227,B/F-5288,90 - HELFRANTZKIRCH Nord Ouest,WW1,47.613336,7.403422,JN37QO
FBOTA,227,B/F-5289,ABRI de GRANDS-BOIS,WW1,47.613196,6.917519,JN37LO
FBOTA,227,B/F-5290,B674 - ROTTMATTEN Centre,WW1,47.613103,7.491805,JN37RO
FBOTA,227,B/F-5291,HABERHAEUSER 1,WW1,47.613075,7.538726,JN37SO
FBOTA,227,B/F-5292,G75 - VILLAGE-NEUF BERGE 6,WW1,47.613061,7.575458,JN37SO
FBOTA,227,B/F-5293,VILLAGE-NEUF BERGE 7,WW1,47.612118,7.577035,JN37SO
FBOTA,227,B/F-5294,LANGENHAEUSER 2,WW1,47.61199,7.543,JN37SO
FBOTA,227,B/F-5295,LANGENHAEUSER,WW1,47.611671,7.543782,JN37SO
FBOTA,227,B/F-5296,LANGENHAEUSER 3,WW1,47.61161,7.54382,JN37SO
FBOTA,227,B/F-5297,G76 - VILLAGE-NEUF BERGE 8,WW1,47.611375,7.578609,JN37SO
FBOTA,227,B/F-5298,B675 - ROTTMATTEN Sud,WW1,47.611265,7.490102,JN37RO
FBOTA,227,B/F-5299,EGLISE de NEUWEG Sud,WW1,47.611198,7.533374,JN37SO
FBOTA,227,B/F-5300,VILLAGE-NEUF BERGE 9,WW1,47.60913,7.582568,JN37SO
FBOTA,227,B/F-5301,SAINT LOUIS NEUWEG 4,WW1,47.607888,7.543865,JN37SO
FBOTA,227,B/F-5302,G77 - VILLAGE-NEUF BERGE 10,WW1,47.607626,7.585447,JN37TO
FBOTA,227,B/F-5303,HELFRANTZKIRCH,WW1,47.607263,7.403055,JN37QO
FBOTA,227,B/F-5304,D785 - HELFRANTZKIRCH 2,WW1,47.607123,7.404115,JN37QO
FBOTA,227,B/F-5305,BATTENHAEUSLEIN 3,WW1,47.606614,7.48964,JN37RO
FBOTA,227,B/F-5306,SAINT LOUIS NEUWEG 3,WW1,47.606244,7.544724,JN37SO
FBOTA,227,B/F-5307,MONTREUX CHÂTEAU 3,WW1,47.606132,6.993578,JN37LO
FBOTA,227,B/F-5308,MATTWEG 2,WW1,47.606056,7.49495,JN37RO
FBOTA,227,B/F-5309,VOGELSANG,WW1,47.606,7.475,JN37RO
FBOTA,227,B/F-5310,BATTENHAEUSLEIN 5,WW1,47.605699,7.48925,JN37RO
FBOTA,227,B/F-5311,MONTREUX CHÂTEAU 2,WW1,47.605555,6.997163,JN37LO
FBOTA,227,B/F-5312,MONTREUX CHÂTEAU 1,WW1,47.605518,6.996796,JN37LO
FBOTA,227,B/F-5313,B2582 - VILLAGE NEUF Est 4,WW1,47.604908,7.574863,JN37SO
FBOTA,227,B/F-5314,MONTREUX CHÂTEAU 4,WW1,47.604775,6.99767,JN37LO
FBOTA,227,B/F-5315,BATTENHAEUSLEIN 1,WW1,47.60416,7.48972,JN37RO
FBOTA,227,B/F-5316,B620 - SAINT LOUIS NEUWEG 2bis,WW1,47.60402,7.545531,JN37SO
FBOTA,227,B/F-5317,B616 - VILLAGE NEUF Sud-Ouest,WW1,47.603952,7.566284,JN37SO
FBOTA,227,B/F-5318,SAINT LOUIS NEUWEG 1,WW1,47.602386,7.540641,JN37SO
FBOTA,227,B/F-5319,B624 - SAINT LOUIS NEUWEG 2,WW1,47.602188,7.547102,JN37SO
FBOTA,227,B/F-5320,E680 - BLOTZHEIM Centre 1a,WW1,47.602147,7.505926,JN37SO
FBOTA,227,B/F-5321,BLOTZHEIM Est 1a,WW1,47.599541,7.490589,JN37RO
FBOTA,227,B/F-5322,B627 - MICHELFELDEN 1,WW1,47.598978,7.555803,JN37SO
FBOTA,227,B/F-5323,MICHELFELDEN 4,WW1,47.598233,7.558009,JN37SO
FBOTA,227,B/F-5324,HUNINGUE Nord-Ouest,WW1,47.597771,7.571751,JN37SO
FBOTA,227,B/F-5325,BLOTZHEIM Sud 3,WW1,47.596932,7.50125,JN37SO
FBOTA,227,B/F-5326,91 - TROIS-MAISONS Nord,WW1,47.595584,7.405916,JN37QO
FBOTA,227,B/F-5327,HUNINGUE,WW1,47.593075,7.587413,JN37TO
FBOTA,227,B/F-5328,B683 - KATZENTAL Nord,WW1,47.592602,7.500195,JN37SO
FBOTA,227,B/F-5329,B2620 - HUNINGUE Ouest,WW1,47.592004,7.578227,JN37SO
FBOTA,227,B/F-5330,TROIS-MAISONS Nord (Ouvrage),WW1,47.591245,7.415111,JN37QO
FBOTA,227,B/F-5331,TROIS-MAISONS Centre 1,WW1,47.589098,7.412641,JN37QO
FBOTA,227,B/F-5332,TROIS-MAISONS Centre 2,WW1,47.588722,7.412337,JN37QO
FBOTA,227,B/F-5333,92 - TROIS-MAISONS Ouest,WW1,47.588262,7.408377,JN37QO
FBOTA,227,B/F-5334,B640 - SAINT LOUIS Est 3,WW1,47.58791,7.575721,JN37SO
FBOTA,227,B/F-5335,B7-B - ESCHENE Est,WW1,47.587752,6.960997,JN37LO
FBOTA,227,B/F-5336,TROIS-MAISONS Sud (Ouvrage),WW1,47.587726,7.414028,JN37QO
FBOTA,227,B/F-5337,B7 - ESCHENE Ouest,WW1,47.587583,6.960554,JN37LO
FBOTA,227,B/F-5338,LIESBACH Est,WW1,47.587302,7.509087,JN37SO
FBOTA,227,B/F-5339,Les FROMENTAUX Ouest,WW1,47.586393,6.873553,JN37KO
FBOTA,227,B/F-5340,B13-B - Les FROMENTAUX Est,WW1,47.584784,6.876932,JN37KO
FBOTA,227,B/F-5341,E686 - HESINGUE Nord 3,WW1,47.584427,7.509785,JN37SO
FBOTA,227,B/F-5342,E687 - HESINGUE Nord 2,WW1,47.581701,7.511566,JN37SN
FBOTA,227,B/F-5343,B12-B - SEVENANS 2,WW1,47.581155,6.868478,JN37KN
FBOTA,227,B/F-5344,B12 - SEVENANS 1,WW1,47.580645,6.866358,JN37KN
FBOTA,227,B/F-5345,B11 - BERMONT ECLUSE,WW1,47.580472,6.858732,JN37KN
FBOTA,227,B/F-5346,B646 - BOURGFELDEN Est 2,WW1,47.579944,7.559897,JN37SN
FBOTA,227,B/F-5347,B688 - HESINGUE Nord 1,WW1,47.579829,7.51381,JN37SN
FBOTA,227,B/F-5348,93 - RANSPACH Nord,WW1,47.579384,7.408736,JN37QN
FBOTA,227,B/F-5349,HESINGUE 1,WW1,47.578998,7.530994,JN37SN
FBOTA,227,B/F-5350,BOURGFELDEN 1,WW1,47.578681,7.54755,JN37SN
FBOTA,227,B/F-5351,B689 - HESINGUE Nord-Est,WW1,47.578308,7.523081,JN37SN
FBOTA,227,B/F-5352,B9-B - FOUGERAIS Est,WW1,47.577622,6.881539,JN37KN
FBOTA,227,B/F-5353,LERCHENBERG,WW1,47.577074,7.309617,JN37PN
FBOTA,227,B/F-5354,B11-C - BERMONT Sud-Est,WW1,47.576675,6.855096,JN37KN
FBOTA,227,B/F-5355,HESINGUE 4,WW1,47.5766,7.521435,JN37SN
FBOTA,227,B/F-5356,B11-B - BERMONT Sud-Ouest,WW1,47.576519,6.853258,JN37KN
FBOTA,227,B/F-5357,ABRI de FOUGERAIS,WW1,47.576475,6.875875,JN37KN
FBOTA,227,B/F-5358,B9 - FOUGERAIS Ouest,WW1,47.575715,6.874305,JN37KN
FBOTA,227,B/F-5359,D645 - EGLISE de BOURGFELDEN,WW1,47.575109,7.550986,JN37SN
FBOTA,227,B/F-5360,B10 - BOIS d'OYE Sud,WW1,47.573419,6.848784,JN37KN
FBOTA,227,B/F-5361,CHARMOIS 1,WW1,47.571474,6.943734,JN37LN
FBOTA,227,B/F-5362,CHARMOIS 2,WW1,47.571319,6.943328,JN37LN
FBOTA,227,B/F-5363,La VIGNETTE 2,WW1,47.570063,7.541675,JN37SN
FBOTA,227,B/F-5364,95 - COTE 445,WW1,47.568197,7.416357,JN37QN
FBOTA,227,B/F-5365,EICHHAG 1,WW1,47.567859,7.538473,JN37SN
FBOTA,227,B/F-5366,B694 - HENGELEBERG Sud,WW1,47.56733,7.52326,JN37SN
FBOTA,227,B/F-5367,96 - MONUMENT,WW1,47.566036,7.416403,JN37QN
FBOTA,227,B/F-5368,RUETTENNENHOLZ,WW1,47.563893,7.308658,JN37PN
FBOTA,227,B/F-5369,97 - KNOERINGUE Est,WW1,47.563487,7.412781,JN37QN
FBOTA,227,B/F-5370,KNOERINGUE Est,WW1,47.563178,7.408532,JN37QN
FBOTA,227,B/F-5371,HEGENHEIM 1,WW1,47.562813,7.529988,JN37SN
FBOTA,227,B/F-5372,B5-B - L'EPAUBOIS Nord,WW1,47.562612,6.923649,JN37LN
FBOTA,227,B/F-5373,B5 - L'EPAUBOIS Sud,WW1,47.562319,6.923197,JN37LN
FBOTA,227,B/F-5374,B1722 - HEGENHEIM 8,WW1,47.561148,7.529714,JN37SN
FBOTA,227,B/F-5375,BANHOLZ,WW1,47.560418,7.316179,JN37PN
FBOTA,227,B/F-5376,B700 - HEGENHEIM 3,WW1,47.55858,7.532752,JN37SN
FBOTA,227,B/F-5377,B701 - HEGENHEIM 4,WW1,47.557825,7.532165,JN37SN
FBOTA,227,B/F-5378,B705 - HEGENHEIM 5,WW1,47.557006,7.524235,JN37SN
FBOTA,227,B/F-5379,99 - KNOERINGUE Sud Est,WW1,47.556995,7.408681,JN37QN
FBOTA,227,B/F-5380,SPITZACKER 2,WW1,47.556778,7.374523,JN37QN
FBOTA,227,B/F-5381,D706 - HEGENHEIM 6,WW1,47.556572,7.523721,JN37SN
FBOTA,227,B/F-5382,STOCKETEN,WW1,47.55508,7.487729,JN37RN
FBOTA,227,B/F-5383,WENTZWILLER 2,WW1,47.551567,7.505858,JN37SN
FBOTA,227,B/F-5384,WENTZWILLER 1,WW1,47.54811,7.501521,JN37SN
FBOTA,227,B/F-5385,KLEINFELD,WW1,47.542259,7.279161,JN37PN
FBOTA,227,B/F-5386,FERME SAINT JACQUES 1,WW1,47.540778,7.266661,JN37PM
FBOTA,227,B/F-5387,FERME SAINT JACQUES 2,WW1,47.540639,7.26667,JN37PM
FBOTA,227,B/F-5388,FERME SAINT JACQUES 3,WW1,47.540483,7.266685,JN37PM
FBOTA,227,B/F-5389,FERME SAINT JACQUES 4,WW1,47.540362,7.266705,JN37PM
FBOTA,227,B/F-5390,100 - WILLERBACH,WW1,47.539359,7.394583,JN37QM
FBOTA,227,B/F-5391,101 - TIEFENBACH Nord,WW1,47.53865,7.395529,JN37QM
FBOTA,227,B/F-5392,102 - TIEFENBACH Sud,WW1,47.537172,7.400155,JN37QM
FBOTA,227,B/F-5393,103 - CALVAIRE,WW1,47.536723,7.40683,JN37QM
FBOTA,227,B/F-5394,B4 - ALLENJOIE 1,WW1,47.534256,6.9013,JN37KM
FBOTA,227,B/F-5395,104 - BREITENHAG,WW1,47.53171,7.401036,JN37QM
FBOTA,227,B/F-5396,105 - BREITENHAG,WW1,47.530444,7.414021,JN37QM
FBOTA,227,B/F-5397,ALLENJOIE 2,WW1,47.528944,6.888984,JN37KM
FBOTA,227,B/F-5398,CESARHOF 1,WW1,47.52854,7.417152,JN37RM
FBOTA,227,B/F-5399,ALLENJOIE 3,WW1,47.528279,6.88824,JN37KM
FBOTA,227,B/F-5400,CESARHOF 2,WW1,47.528174,7.417309,JN37RM
FBOTA,227,B/F-5401,106 - CESARHOF Nord,WW1,47.527475,7.415189,JN37QM
FBOTA,227,B/F-5402,EICHWALD (Batterie de l'),WW1,47.526307,7.40565,JN37QM
FBOTA,227,B/F-5403,107 - CESARHOF Sud,WW1,47.524237,7.415159,JN37QM
FBOTA,227,B/F-5404,108 - STRENGWALD Nord,WW1,47.521007,7.415648,JN37QM
FBOTA,227,B/F-5405,WERENTZHOUSE 1,WW1,47.51843,7.36271,JN37QM
FBOTA,227,B/F-5406,109 - STRENGWALD Sud,WW1,47.516683,7.415819,JN37QM
FBOTA,227,B/F-5407,BETTLACH Nord 1,WW1,47.516233,7.417137,JN37RM
FBOTA,227,B/F-5408,BETTLACH Nord 2,WW1,47.514129,7.418248,JN37RM
FBOTA,227,B/F-5409,110 - BETTLACH,WW1,47.514032,7.414373,JN37QM
FBOTA,227,B/F-5410,BETTLACH Nord 3,WW1,47.513956,7.41882,JN37RM
FBOTA,227,B/F-5411,111 - BETTLACH Nord,WW1,47.5134,7.41561,JN37QM
FBOTA,227,B/F-5412,112 - BETTLACH Sud,WW1,47.511566,7.413553,JN37QM
FBOTA,227,B/F-5413,BETTLACH Ouest 2,WW1,47.51008,7.412536,JN37QM
FBOTA,227,B/F-5414,BETTLACH Ouest 3,WW1,47.509865,7.41261,JN37QM
FBOTA,227,B/F-5415,LINSDORF Ouest,WW1,47.503422,7.40007,JN37QM
FBOTA,227,B/F-5416,FERRETTE Nord,WW1,47.502425,7.306321,JN37PM
FBOTA,227,B/F-5417,LINSDORF Sud Ouest,WW1,47.50232,7.395179,JN37QM
FBOTA,227,B/F-5418,LINSDORF Sud,WW1,47.501969,7.398268,JN37QM
FBOTA,227,B/F-5419,SAMSTAGBERG,WW1,47.497151,7.303461,JN37PL
FBOTA,227,B/F-5420,OLTINGUE Nord 2,WW1,47.493726,7.386376,JN37QL
FBOTA,227,B/F-5421,OLTINGUE Nord 3,WW1,47.493608,7.387043,JN37QL
FBOTA,227,B/F-5422,OLTINGUE Nord 1,WW1,47.493306,7.386776,JN37QL
FBOTA,227,B/F-5423,113 - OLTINGUE,WW1,47.4932,7.386074,JN37QL
FBOTA,227,B/F-5424,OLTINGUE Sud 3,WW1,47.489967,7.386991,JN37QL
FBOTA,227,B/F-5425,OLTINGUE Sud 2,WW1,47.489822,7.386818,JN37QL
FBOTA,227,B/F-5426,OLTINGUE Sud 1,WW1,47.489772,7.386442,JN37QL
FBOTA,227,B/F-5427,HUTTINGUE Est,WW1,47.479828,7.386051,JN37QL
FBOTA,227,B/F-5428,HUTTINGUE,WW1,47.479276,7.385314,JN37QL
FBOTA,227,B/F-5429,HUTTINGUE Ouest 1,WW1,47.478875,7.380896,JN37QL
FBOTA,227,B/F-5430,HUTTINGUE Ouest 2,WW1,47.478436,7.377986,JN37QL
FBOTA,227,B/F-5431,HUTTINGUE MOULIN,WW1,47.478376,7.384456,JN37QL
FBOTA,227,B/F-5432,HIPPOLTSKIRCH 4,WW1,47.472936,7.341898,JN37QL
FBOTA,227,B/F-5433,RAEDERSDORF Centre,WW1,47.472748,7.366537,JN37QL
FBOTA,227,B/F-5434,HIPPOLTSKIRCH 3,WW1,47.472718,7.342388,JN37QL
FBOTA,227,B/F-5435,114 - RAEDERSDORF,WW1,47.46931,7.359877,JN37QL
FBOTA,227,B/F-5436,115 - RAEDERSDORF,WW1,47.467598,7.351388,JN37QL
FBOTA,227,B/F-5437,116 - BROCHRITTY Nord,WW1,47.466987,7.354325,JN37QL
FBOTA,227,B/F-5438,117 - BROCHRITTY Sud,WW1,47.464077,7.350455,JN37QL
FBOTA,227,B/F-5439,GEBIRGMATTEN Nord,WW1,47.460339,7.348294,JN37QL
FBOTA,227,B/F-5440,BIRGMATTEN,WW1,47.458761,7.345457,JN37QL
FBOTA,227,B/F-5441,GEBIRGMATTEN Sud,WW1,47.458246,7.348935,JN37QK
FBOTA,227,B/F-5442,CHARRIERE 5,WW1,47.454061,7.27172,JN37PK
FBOTA,227,B/F-5443,BLOCHMONT Est,WW1,47.453949,7.344703,JN37QK
FBOTA,227,B/F-5444,NEUNEICH 7,WW1,47.45379,7.30171,JN37PK
FBOTA,227,B/F-5445,NEUNEICH 2,WW1,47.453769,7.3092,JN37PK
FBOTA,227,B/F-5446,NEUNEICH 5,WW1,47.45364,7.30856,JN37PK
FBOTA,227,B/F-5447,CHARRIERE 4,WW1,47.453622,7.271673,JN37PK
FBOTA,227,B/F-5448,STEINER Est,WW1,47.453409,7.333826,JN37QK
FBOTA,227,B/F-5449,CHARRIERE 3,WW1,47.453181,7.27158,JN37PK
FBOTA,227,B/F-5450,BLOCHMONT,WW1,47.453038,7.339699,JN37QK
FBOTA,227,B/F-5451,BLOCHMONT Nord,WW1,47.452931,7.348459,JN37QK
FBOTA,227,B/F-5452,NEUNEICH 3,WW1,47.452879,7.30822,JN37PK
FBOTA,227,B/F-5453,NEUNEICH 4,WW1,47.45284,7.306699,JN37PK
FBOTA,227,B/F-5454,NEUNEICH 6,WW1,47.45276,7.307689,JN37PK
FBOTA,227,B/F-5455,CHARRIERE 2,WW1,47.452731,7.271268,JN37PK
FBOTA,227,B/F-5456,HORNIS,WW1,47.45248,7.33048,JN37PK
FBOTA,227,B/F-5457,COL de NEUNEICH,WW1,47.451841,7.312088,JN37PK
FBOTA,227,B/F-5458,C1,WW1,47.451224,7.318236,JN37PK
FBOTA,227,B/F-5459,STEINER FERME,WW1,47.451158,7.333607,JN37QK
FBOTA,227,B/F-5460,HORNI-FERME,WW1,47.451121,7.331175,JN37PK
FBOTA,227,B/F-5461,C3,WW1,47.450659,7.311791,JN37PK
FBOTA,227,B/F-5462,BLOCHMONT Sud,WW1,47.450488,7.344179,JN37QK
FBOTA,227,B/F-5463,GRAND KOHLBERG,WW1,47.450381,7.280237,JN37PK
FBOTA,227,B/F-5464,C10,WW1,47.450081,7.29234,JN37PK
FBOTA,227,B/F-5465,GRAND KOHLBERG Nord,WW1,47.448747,7.280529,JN37PK
FBOTA,227,B/F-5466,PFAFFENLOCH - Réservoir d'eau,WW1,47.447635,7.267247,JN37PK
FBOTA,227,B/F-5467,PFAFFENLOCH Nord,WW1,47.445991,7.264439,JN37PK
FBOTA,227,B/F-5468,VERRERIES (des),WW1,47.44536,7.24973,JN37OK
FBOTA,227,B/F-5469,CAPORAL TRABACH,WW1,47.445135,7.268006,JN37PK
FBOTA,227,B/F-5470,PFAFFENLOCH Nord Est,WW1,47.44396,7.267395,JN37PK
FBOTA,227,B/F-5471,SAEGERKOPF Nord,WW1,47.434378,7.26923,JN37PK
FBOTA,227,B/F-5472,SAEGERKOPF Est,WW1,47.431884,7.273728,JN37PK
FBOTA,227,B/F-5473,BIEF PAROU Nord,WW1,47.266464,6.947148,JN37LG
FBOTA,227,B/F-5474,CHARMAUVILLERS,WW1,47.231663,6.927159,JN37LF
FBOTA,227,B/F-5475,Les CHAZEAUX Ouest,WW1,47.165238,6.826869,JN37JD
FBOTA,227,B/F-5476,PONT de BIAUFOND,WW1,47.164527,6.857547,JN37KD
FBOTA,227,B/F-5477,Les CHAZEAUX Est,WW1,47.163398,6.833729,JN37KD
FBOTA,227,B/F-5478,C1 - Les ESSARTS,WW1,47.160705,6.623137,JN37HD
FBOTA,227,B/F-5479,B58 - Le PLANOT Sud,WW1,47.155101,6.830741,JN37JD
FBOTA,227,B/F-5480,B2 - Le BAS des PRÉS Nord,WW1,47.14562,6.614753,JN37HD
FBOTA,227,B/F-5481,B3 - Le BAS des PRÉS Sud,WW1,47.143759,6.615688,JN37HD
FBOTA,227,B/F-5482,C4 - Le BÉLIEU,WW1,47.120079,6.63349,JN37HC
FBOTA,227,B/F-5483,B6 - Les RICHARD,WW1,47.116646,6.613441,JN37HC
FBOTA,227,B/F-5484,C5 - La CHAUX,WW1,47.105649,6.638784,JN37HC
FBOTA,227,B/F-5485,B7 - MEIX-VANNOT,WW1,47.103991,6.620004,JN37HC
FBOTA,227,B/F-5486,B8 - Les LAVOTTES,WW1,47.092248,6.634343,JN37HC
FBOTA,227,B/F-5487,B9 - Les FINS Nord,WW1,47.088439,6.634047,JN37HC
FBOTA,227,B/F-5488,B10 - Les CHAUCHETS,WW1,47.085542,6.644622,JN37HC
FBOTA,227,B/F-5489,B11 - Les LAILLETS Ouest,WW1,47.078612,6.658062,JN37HB
FBOTA,227,B/F-5490,B12 - Les LAILLETS Est,WW1,47.07529,6.656433,JN37HB
FBOTA,227,B/F-5491,B13 - CHEZ CARTIER,WW1,47.070037,6.646547,JN37HB
FBOTA,227,B/F-5492,B14 - CHAILLEXON Est,WW1,47.066603,6.686542,JN37IB
FBOTA,227,B/F-5493,B15 - CHAILLEXON Ouest,WW1,47.06508,6.683986,JN37IB
FBOTA,227,B/F-5494,B45 - FONTENOTTE Sud,WW1,47.056162,6.669899,JN37IB
FBOTA,227,B/F-5495,B47 - MORTEAU PONT,WW1,47.054166,6.599891,JN37HB
FBOTA,227,B/F-5496,B19 - MORTEAU Sud,WW1,47.05272,6.597148,JN37HB
FBOTA,227,B/F-5497,B22 - COTE BRUNE,WW1,47.036143,6.571828,JN37GA
FBOTA,227,B/F-5498,B23 - ROCHE au CORBEAU,WW1,47.034949,6.565506,JN37GA
FBOTA,227,B/F-5499,B24 - LIEVREMONT,WW1,46.972236,6.43266,JN36FX
FBOTA,227,B/F-5500,GRAND TAUREAU,WW1,46.914391,6.429883,JN36FV
FBOTA,227,B/F-5501,GRANGES MICHEL,WW1,46.904227,6.432241,JN36FV
FBOTA,227,B/F-5502,GRANGE BOUTHEAU 3,WW1,46.890377,6.433351,JN36FV
FBOTA,227,B/F-5503,GRANGE BOUTHEAU 1 (TD n° 374),WW1,46.889094,6.431733,JN36FV
FBOTA,227,B/F-5504,B26 - L' ADROIT,WW1,46.888108,6.433031,JN36FV
FBOTA,227,B/F-5505,Les BRENETS,WW1,46.886996,6.405727,JN36EV
FBOTA,227,B/F-5506,HUETS,WW1,46.875345,6.401116,JN36EV
FBOTA,227,B/F-5507,BLOCKHAUS du CHAUFFAUD,WW1,46.874325,6.376644,JN36EU
FBOTA,227,B/F-5508,B30 - FRAMBOURG Ouest,WW1,46.870838,6.385138,JN36EU
FBOTA,227,B/F-5509,B31 - La TUILERIE,WW1,46.867051,6.375258,JN36EU
FBOTA,227,B/F-5510,B32 - OYE-ET-PALLET,WW1,46.851491,6.33354,JN36EU
FBOTA,227,B/F-5511,B33 - MONT des CONDUITS,WW1,46.84573,6.345349,JN36EU
FBOTA,227,B/F-5512,B34 - GRANGES TAVERNIERS,WW1,46.844394,6.346843,JN36EU
FBOTA,227,B/F-5513,HAUTE JOUX,WW1,46.835959,6.429182,JN36FU
FBOTA,227,B/F-5514,La COUPE,WW1,46.827992,6.432643,JN36FT
FBOTA,227,B/F-5515,B36 - ABBAYE 1,WW1,46.790002,6.278114,JN36DS
FBOTA,227,B/F-5516,B37 - ABBAYE 2,WW1,46.786326,6.274617,JN36DS
FBOTA,227,B/F-5517,B38 - REMORAY Est,WW1,46.770165,6.256864,JN36DS
FBOTA,227,B/F-5518,B39 - REMORAY,WW1,46.765981,6.244393,JN36CS
FBOTA,227,B/F-5519,BONNE FONTAINE,WW1,46.765171,6.249742,JN36CS
FBOTA,227,B/F-5520,B42 - REMORAY Ouest,WW1,46.764135,6.225116,JN36CS
FBOTA,227,B/F-5521,B41 - FRANOIS,WW1,46.761764,6.23605,JN36CS
FBOTA,227,B/F-5522,M2 - La TRONCHE- HS135,WW1,46.404761,6.735667,JN36IJ
FBOTA,227,B/F-5523,LOCUM - HS136,WW1,46.402299,6.756371,JN36JJ
FBOTA,227,B/F-5524,C1 - VILLARD 1,WW1,46.368512,6.135678,JN36BI
FBOTA,227,B/F-5525,71A - VILLARD 2,WW1,46.368444,6.135907,JN36BI
FBOTA,227,B/F-5526,36 - SAINT GIX,WW1,46.363943,6.113526,JN36BI
FBOTA,227,B/F-5527,38 - La TOUPE Ouest,WW1,46.363453,6.107728,JN36BI
FBOTA,227,B/F-5528,78C - Les PLANS 1,WW1,46.35953,6.132549,JN36BI
FBOTA,227,B/F-5529,GRILLY (II/9° RAD),WW1,46.328081,6.114686,JN36BH
FBOTA,227,B/F-5530,A3 - CHAPELLE d'ABONDANCE 3 - HS143,WW1,46.296423,6.78506,JN36JH
FBOTA,227,B/F-5531,A2 - CHAPELLE d'ABONDANCE 2 - HS144,WW1,46.296137,6.783736,JN36JH
FBOTA,227,B/F-5532,A1 - CHAPELLE d'ABONDANCE 1 - HS145,WW1,46.296121,6.78297,JN36JH
FBOTA,227,B/F-5533,TUNNEL de l'ECLUSE,WW1,46.121082,5.8929,JN26WC
FBOTA,227,B/F-5534,F1 - Les CHARMETTES - HS101,WW1,46.00308,6.149254,JN36BA
FBOTA,227,B/F-5535,F51bis - PONT de l'ALOUETTE Centre - HS105,WW1,45.995523,6.160221,JN35BX
FBOTA,227,B/F-5536,F52 - PONT de l'ALOUETTE Est - HS106,WW1,45.995491,6.160396,JN35BX
FBOTA,227,B/F-5537,F53 - Les TAVERNETTES 1 - HS107,WW1,45.99423,6.162236,JN35BX
FBOTA,227,B/F-5538,F54 - Les TAVERNETTES 2 - HS108,WW1,45.993887,6.162354,JN35BX
FBOTA,227,B/F-5539,O54 - ARVE 1,WW1,45.99388,6.62519,JN35HX
FBOTA,227,B/F-5540,F54bis - Les TAVERNETTES 3 - HS109,WW1,45.993445,6.16274,JN35BX
FBOTA,227,B/F-5541,F55 - Les TAVERNETTES 4 - HS110,WW1,45.99292,6.162912,JN35BX
FBOTA,227,B/F-5542,O59 - SAXEL Centre,WW1,45.99179,6.6263,JN35HX
FBOTA,227,B/F-5543,O56 - MAGLAND-OËX - HS123,WW1,45.989515,6.631734,JN35HX
FBOTA,227,B/F-5544,F55bis - Les TAVERNETTES 5 - HS111,WW1,45.988125,6.163918,JN35BX
FBOTA,227,B/F-5545,F56 - Les TAVERNETTES 6 - HS112,WW1,45.98706,6.165261,JN35BX
FBOTA,227,B/F-5546,F57 - Les TAVERNETTES - HS113,WW1,45.984845,6.164986,JN35BX
FBOTA,227,B/F-5547,F56bis - Les VERNES Ouest - HS114,WW1,45.984377,6.16705,JN35CX
FBOTA,227,B/F-5548,F57bis - Les VERNES Est - HS115,WW1,45.984299,6.167225,JN35CX
